file_path,label
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_23/03-01-06-02-01-01-23.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_23/03-01-05-01-02-01-23.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_23/03-01-07-02-01-02-23.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_23/03-01-08-02-02-02-23.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_23/03-01-08-01-02-02-23.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_23/03-01-08-02-01-02-23.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_23/03-01-08-02-02-01-23.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_23/03-01-08-02-01-01-23.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_23/03-01-08-01-02-01-23.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-01-18.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-01-18.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-02-18.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-02-18.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-01-18.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-01-18.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-02-18.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-02-18.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-01-18.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-01-18.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-02-18.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-01-18.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-01-18.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-02-18.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-01-18.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-02-18.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-02-18.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-02-18.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-01-18.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-01-18.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-02-18.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-01-18.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-01-18.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-02-18.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-02-18.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-02-18.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-01-18.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-02-18.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-01-18.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-01-18.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-02-18.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-01-18.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-02-18.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-01-18.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-02-18.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-01-18.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-01-18.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-02-18.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-02-18.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-01-18.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-01-18.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-02-18.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-01-18.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-01-18.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-02-18.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-02-18.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-01-18.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-02-18.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-01-18.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-02-18.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-01-18.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-02-18.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-01-18.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-01-18.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-02-18.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-02-18.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-02-18.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-02-18.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-02-18.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-01-18.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-01-01-01-01-22.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-01-01-02-02-22.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-02-22.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-01-01-02-01-22.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-01-22.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-01-22.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-02-01-01-02-22.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-02-01-01-01-22.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-02-22.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-02-22.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-01-01-01-02-22.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-01-22.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-02-22.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-02-22.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-07-01-01-01-22.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-02-22.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-01-22.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-01-22.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-01-22.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-01-22.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-02-22.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-02-22.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-02-22.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-02-22.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-01-22.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-02-22.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-02-22.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-03-02-01-01-22.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-02-22.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-06-02-02-01-22.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-01-22.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-01-22.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-02-22.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-02-22.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-01-22.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-06-02-02-02-22.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-01-22.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-01-22.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-02-22.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-01-22.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-01-22.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-01-22.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-01-22.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-02-22.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-03-02-01-02-22.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-07-01-02-01-22.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-02-22.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-01-22.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-02-22.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-02-22.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-07-02-01-01-22.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-07-01-01-02-22.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-07-01-02-02-22.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-02-22.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-07-02-02-02-22.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-01-22.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-01-22.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-01-22.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-07-02-01-02-22.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_22/03-01-07-02-02-01-22.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-02-21.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-02-21.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-02-21.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-02-21.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-02-21.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-01-21.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-02-21.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-01-21.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-01-21.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-01-21.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-01-21.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-01-21.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-02-21.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-01-21.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-01-21.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-01-21.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-02-21.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-02-21.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-01-21.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-01-21.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-02-21.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-01-21.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-01-21.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-02-21.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-02-21.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-02-21.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-01-21.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-02-21.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-02-21.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-02-21.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-01-21.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-01-21.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-01-21.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-02-21.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-01-21.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-02-21.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-02-21.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-01-21.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-01-21.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-01-21.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-02-21.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-02-21.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-01-21.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-01-21.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-01-21.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-02-21.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-01-21.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-02-21.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-02-21.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-02-21.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-01-21.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-02-21.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-01-21.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-02-21.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-01-21.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-02-21.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-02-21.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-01-21.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-02-21.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-01-21.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-02-02-02-01-17.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-01-01-02-02-17.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-02-01-02-01-17.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-01-17.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-02-17.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-01-17.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-02-01-01-01-17.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-01-01-01-01-17.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-03-01-01-02-17.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-02-02-01-02-17.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-01-17.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-02-02-01-01-17.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-01-01-02-01-17.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-01-17.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-02-17.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-01-17.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-02-17.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-02-01-01-02-17.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-01-01-01-02-17.wav,Neutral
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-03-01-01-01-17.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-04-02-01-01-17.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-02-17.wav,Happy
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-02-01-02-02-17.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-02-02-02-02-17.wav,Calm
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-02-17.wav,Sad
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-01-17.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-08-01-02-01-17.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-01-17.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-01-17.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-01-17.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-02-17.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-01-17.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-01-17.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-08-01-01-01-17.wav,Surprised
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-02-17.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-02-17.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-02-17.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-01-17.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-02-17.wav,Disgust
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-01-17.wav,Angry
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-02-17.wav,Fearful
/content/drive/MyDrive/Sound_Expression/audio_speech_actors_01-24/Actor_17/03-01-06-02-01-02-17.wav,Fearful
